geo_type,region,transportation_type,alternative_name,sub-region,country,date,rel_mobility
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-10,107.25
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-11,110.77
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-12,114.58
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-13,135.66
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-14,182.17
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-15,169.17
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-16,133.25
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-17,134.61
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-18,106.35
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-19,115.15
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-20,125.27
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-21,170.23
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-22,176.54
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-23,136.04
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-24,111.11
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-25,110.92
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-26,113.3
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-27,131.55
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-28,183.08
county,Fairfield County,driving,NA,South Carolina,United States,2020-02-29,185.34
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-01,157.5
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-02,117.76
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-03,115.19
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-04,119.15
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-05,138.08
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-06,210.5
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-07,238.57
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-08,162.9
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-09,135.06
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-10,127.54
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-11,137.06
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-12,151.08
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-13,183.76
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-14,182.7
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-15,147.45
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-16,116.77
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-17,113.64
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-18,114.73
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-19,115.22
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-20,133.09
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-21,124.78
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-22,82.51
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-23,79.3
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-24,75.41
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-25,87.42
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-26,96.49
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-27,105.82
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-28,102.12
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-29,93.84
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-30,81.38
county,Fairfield County,driving,NA,South Carolina,United States,2020-03-31,74.61
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-01,79.49
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-02,89.04
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-03,96.71
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-04,94.11
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-05,76.73
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-06,80.81
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-07,76.73
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-08,70.27
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-09,79.49
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-10,94.14
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-11,90.06
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-12,57.95
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-13,92.52
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-14,82.36
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-15,84.81
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-16,94.98
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-17,109.14
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-18,110.84
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-19,68.87
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-20,85.23
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-21,95.09
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-22,95.05
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-23,87.91
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-24,129.51
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-25,131.85
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-26,100.49
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-27,101.74
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-28,104.65
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-29,94.48
county,Fairfield County,driving,NA,South Carolina,United States,2020-04-30,106.91
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-01,131.39
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-02,155.16
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-03,128.94
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-04,113.3
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-05,110.58
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-06,115.98
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-07,120.25
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-08,150.93
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-09,176.31
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-10,133.89
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-11,NA
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-12,NA
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-13,132.6
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-14,137.51
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-15,175.86
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-16,210.5
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-17,155.08
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-18,132.38
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-19,113.15
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-20,120.29
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-21,144.01
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-22,193.65
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-23,212.28
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-24,152.1
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-25,177.07
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-26,145.26
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-27,132.98
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-28,153.91
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-29,164.45
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-30,197.81
county,Fairfield County,driving,NA,South Carolina,United States,2020-05-31,159.35
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-01,153.53
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-02,141.67
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-03,149.64
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-04,166.83
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-05,203.25
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-06,249.49
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-07,189.46
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-08,147.94
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-09,144.5
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-10,149.34
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-11,158.82
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-12,209.41
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-13,225.99
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-14,187.57
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-15,159.77
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-16,139.71
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-17,156.93
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-18,168.61
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-19,217.57
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-20,270.68
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-21,206.99
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-22,164.68
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-23,186.63
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-24,157.84
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-25,168.64
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-26,215.87
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-27,264.49
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-28,217.94
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-29,167.28
county,Fairfield County,driving,NA,South Carolina,United States,2020-06-30,176.43
county,Fairfield County,driving,NA,South Carolina,United States,2020-07-01,158.59
county,Fairfield County,driving,NA,South Carolina,United States,2020-07-02,204.46
county,Fairfield County,driving,NA,South Carolina,United States,2020-07-03,239.63
county,Fairfield County,driving,NA,South Carolina,United States,2020-07-04,227.65
county,Fairfield County,driving,NA,South Carolina,United States,2020-07-05,219.42
county,Fairfield County,driving,NA,South Carolina,United States,2020-07-06,164.45
county,Fairfield County,driving,NA,South Carolina,United States,2020-07-07,138.01
county,Fairfield County,driving,NA,South Carolina,United States,2020-07-08,151
county,Fairfield County,driving,NA,South Carolina,United States,2020-07-09,181.26
